CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
592,Spain,Female,40,2,200322.45,1,1,1,113244.73
711,Spain,Male,38,3,128718.78,1,0,0,114793.45
581,Spain,Female,31,6,0.0,2,1,0,188377.21
654,France,Male,32,6,0.0,2,1,1,137898.57
472,Spain,Male,40,4,0.0,1,1,0,70154.22
728,France,Male,34,4,106328.08,1,1,0,88680.65
850,France,Female,39,2,148586.64,1,1,1,176791.27
591,France,Male,28,5,0.0,2,1,1,48606.92
529,Spain,Female,44,1,0.0,2,0,0,14161.3
659,Spain,Female,33,8,115409.6,1,0,1,1539.21
585,Germany,Female,40,3,162261.01,2,1,0,137028.51
600,Spain,Male,36,4,0.0,2,1,0,143635.36
507,Spain,Male,46,6,92783.68,1,1,1,51424.29
671,France,Female,48,6,119769.77,1,0,1,66032.65
616,France,Male,37,9,0.0,1,1,0,111312.96
594,Spain,Female,38,7,96858.35,1,1,0,77511.45
705,Germany,Female,44,10,106731.58,1,1,0,137419.87
684,Germany,Male,42,1,117691.0,1,1,1,23135.65
616,Germany,Male,45,3,143129.41,2,0,1,64327.26
593,Spain,Male,44,5,0.0,1,1,0,128046.98
682,France,Male,37,5,0.0,2,0,1,112554.68
485,Germany,Male,51,7,144244.59,2,1,0,51113.14
622,Germany,Male,33,3,96926.12,2,1,0,48553.77
693,Germany,Female,37,6,95900.04,1,1,1,38196.24
724,Germany,Male,33,4,88046.88,1,0,1,186942.49
752,Spain,Female,36,3,0.0,2,1,1,48505.1
658,Spain,Female,32,5,145553.07,1,1,1,31484.76
687,France,Female,26,6,0.0,2,1,1,32909.13
557,France,Female,46,4,96173.17,2,1,1,116378.31
701,Spain,Male,28,1,103421.32,1,0,1,76304.73
502,France,Male,45,0,0.0,1,0,0,84663.21
695,Spain,Female,39,5,0.0,2,0,0,102763.69
567,France,Female,45,4,0.0,2,0,1,121053.19
850,Spain,Male,54,7,108185.81,2,0,0,24093.4
510,Spain,Female,38,4,0.0,1,1,0,118913.53
726,France,Female,31,9,114722.05,2,1,1,98178.57
756,France,Male,27,8,0.0,2,1,1,157932.75
548,France,Female,37,9,0.0,2,0,0,98029.58
627,Germany,Female,30,4,79871.02,2,1,0,129826.89
617,Spain,Male,42,0,70105.87,1,1,1,120830.73
697,Germany,Male,31,3,108805.42,2,0,1,123825.83
662,France,Male,34,2,0.0,2,0,1,21497.27
693,Germany,Female,41,9,181461.48,3,1,1,187929.43
641,Spain,Male,42,9,132657.55,1,1,0,35367.19
697,France,Female,25,1,0.0,2,0,0,87803.32
669,France,Male,26,4,0.0,2,1,1,197594.34
690,France,Female,42,5,0.0,2,0,1,120512.08
628,Spain,Male,40,10,0.0,2,1,0,103832.58
651,Spain,Female,63,8,129968.67,1,1,1,11830.53
510,France,Female,26,6,136214.08,1,0,0,159742.33
681,France,Male,34,3,0.0,2,0,0,55816.2
663,France,Male,34,7,0.0,2,1,1,180427.24
605,Spain,Female,48,10,150315.92,1,0,1,133486.36
609,France,Male,26,7,0.0,2,1,0,98463.99
757,Germany,Female,34,9,101861.36,2,0,0,187011.96
758,France,Female,34,1,154139.45,1,1,1,60728.89
571,France,Female,47,7,0.0,2,0,0,112366.98
850,France,Female,36,10,0.0,2,1,1,100750.03
662,France,Female,37,5,0.0,2,1,0,151871.84
600,France,Female,26,6,108909.12,1,1,0,82547.01
430,Germany,Female,38,8,153058.64,1,1,0,99377.27
597,Spain,Female,46,4,0.0,2,1,0,58667.16
642,France,Female,55,7,0.0,2,1,1,101515.76
659,Germany,Female,32,3,150923.74,2,0,1,174652.51
731,France,Female,47,1,115414.19,3,0,0,191734.67
797,France,Female,29,1,0.0,2,1,1,132975.39
612,Germany,Male,46,9,161450.03,1,1,1,96961.0
551,Spain,Male,32,4,0.0,2,1,0,53420.53
719,Germany,Female,42,5,137227.04,3,1,0,149097.38
720,France,Male,44,4,0.0,2,1,0,163471.01
824,Germany,Male,60,8,134250.17,3,0,0,153046.16
721,France,Male,54,5,0.0,2,1,1,4493.12
738,France,Male,29,2,0.0,2,1,1,170421.13
644,Germany,Male,35,5,161591.11,3,1,1,63795.62
559,Spain,Male,24,3,114739.92,1,1,0,85891.02
596,Germany,Male,34,4,99441.21,2,0,1,4802.27
667,France,Male,27,7,156811.74,1,1,1,149402.59
666,France,Male,30,7,109805.3,1,0,1,163625.56
607,France,Female,27,2,0.0,2,1,0,63495.86
592,France,Male,37,3,96651.03,1,1,1,3232.82
688,Spain,Male,36,0,89772.3,1,1,0,177383.68
684,Germany,Female,44,2,133776.86,2,0,1,49865.04
457,Germany,Male,42,4,126772.57,1,0,1,126106.4
704,Germany,Female,24,7,113034.22,1,1,0,162503.48
733,France,Female,28,5,0.0,2,0,0,12761.16
850,France,Female,28,1,105245.34,1,0,1,74780.13
577,Spain,Male,43,6,0.0,2,1,1,149457.81
748,France,Male,33,1,142645.43,1,0,0,69132.66
413,Germany,Male,39,1,130969.77,2,1,1,158891.79
777,France,Female,29,9,131240.61,1,1,1,163746.09
635,France,Female,58,1,0.0,1,1,1,58907.08
619,Germany,Male,57,3,137946.39,1,1,1,72467.99
573,Germany,Female,35,9,206868.78,2,0,1,102986.15
578,Germany,Male,34,8,147487.23,2,1,0,66680.77
660,Germany,Male,30,1,84440.1,2,1,1,60485.98
684,Spain,Female,38,3,0.0,2,1,0,44255.65
526,Germany,Female,35,9,118536.4,1,1,0,40980.87
621,Spain,Female,36,7,116338.68,1,1,1,155743.48
750,Germany,Male,40,5,168286.81,3,1,0,20451.99
747,France,Male,29,7,0.0,2,1,1,141706.43
593,France,Female,35,6,133489.12,2,1,1,78101.29
731,Spain,Male,41,3,0.0,2,1,0,101371.72
744,Spain,Male,39,4,95161.75,1,1,0,19409.77
641,Germany,Male,42,3,121765.37,2,1,1,166516.84
516,Spain,Male,50,5,0.0,1,0,1,146145.93
552,Germany,Female,42,8,103362.14,1,0,1,186869.58
661,Spain,Female,42,9,75361.44,1,1,0,27608.12
529,France,Male,32,9,147493.89,1,1,0,33656.35
640,Germany,Male,33,8,81677.22,2,0,0,34925.56
445,Germany,Female,61,2,137655.31,1,0,1,29909.84
609,France,Male,32,7,118520.41,1,0,0,3815.48
594,Germany,Male,41,2,122545.65,2,1,1,42050.24
663,Spain,Male,33,9,0.0,2,0,0,91514.62
684,France,Male,32,9,100249.41,2,0,1,67599.69
507,France,Male,36,4,83543.37,1,0,0,140134.43
471,Spain,Male,26,8,0.0,2,1,1,179655.87
721,France,Male,40,9,118129.87,1,1,1,160277.65
581,France,Female,37,10,104255.03,1,1,0,86609.37
728,Spain,Female,43,5,0.0,1,1,1,120088.17
496,France,Male,32,4,127845.83,1,1,0,66469.2
732,France,Male,36,7,126195.81,1,1,1,133172.48
550,France,Female,22,7,139096.85,1,1,0,129890.94
797,France,Male,24,5,0.0,2,1,0,182257.61
583,France,Female,42,4,0.0,2,1,0,17439.66
544,France,Male,30,4,73218.89,1,0,1,126796.69
521,France,Male,39,7,0.0,2,0,1,653.58
657,Spain,Male,40,10,0.0,2,1,1,52990.7
755,France,Female,29,3,0.0,3,1,0,4733.94
733,Germany,Male,45,2,113939.36,2,1,0,3218.71
458,Germany,Female,43,1,106870.12,2,1,0,100564.37
609,Spain,Male,37,5,129312.79,1,1,1,26793.82
752,Spain,Female,31,4,144637.86,2,1,0,40496.72
806,France,Male,40,5,80613.93,1,1,1,142838.64
689,Spain,Female,40,5,154251.67,1,0,1,118319.5
724,France,Male,40,10,0.0,1,1,0,127847.25
537,Spain,Male,42,1,190569.23,1,0,1,127154.8
692,Spain,Female,34,4,109699.08,1,1,1,37898.91
668,Spain,Male,32,1,134446.04,1,0,1,111241.37
427,France,Male,33,8,0.0,1,1,1,13858.95
632,France,Female,44,3,133793.89,1,1,1,34607.14
499,Germany,Female,44,6,77627.33,2,1,0,108222.68
512,France,Female,41,8,145150.28,1,1,0,64869.32
809,France,Female,38,2,154763.21,2,1,1,174800.31
610,France,Female,27,4,87262.4,2,1,0,182720.07
508,Germany,Female,41,5,82161.7,2,1,0,187776.49
590,France,Male,41,1,89086.31,1,1,0,24499.97
690,France,Male,35,6,112689.95,1,1,0,176962.31
812,Germany,Male,39,5,115730.71,3,1,1,185599.34
850,France,Female,38,0,106831.69,1,0,1,148977.72
786,Spain,Female,39,7,0.0,2,0,0,100929.59
614,Germany,Female,39,8,125997.22,1,1,1,128049.34
756,Germany,Male,27,1,131899.0,1,1,0,93302.29
601,France,Male,40,10,127847.86,1,0,0,173245.68
772,Germany,Male,34,7,111565.91,1,1,1,121073.23
561,Spain,Male,24,8,143656.55,1,0,1,180932.46
586,Spain,Male,29,2,132450.24,1,1,1,36176.63
710,Spain,Male,22,8,0.0,3,1,0,107292.91
499,France,Male,31,4,0.0,1,1,0,25950.49
611,France,Male,53,3,83568.26,1,0,0,1235.49
741,Spain,Male,40,4,104784.23,1,1,0,135163.76
607,France,Female,31,1,102523.88,1,1,1,166792.71
727,Spain,Male,43,2,97403.18,1,1,1,107415.02
651,France,Male,45,2,165901.59,2,1,0,23054.51
639,France,Female,38,5,0.0,2,0,0,93716.38
737,Germany,Female,22,10,111543.26,2,0,0,106327.85
520,Spain,Female,42,6,0.0,2,1,1,34410.55
535,Spain,Male,48,9,109472.47,1,1,0,157358.43
655,France,Female,51,3,0.0,2,0,1,15801.02
713,Germany,Female,61,4,149525.34,2,1,0,123663.63
595,Germany,Female,41,2,138878.81,1,0,1,112269.67
597,Spain,Female,33,2,0.0,2,1,1,4700.66
797,France,Male,32,10,114084.6,1,0,1,125782.29
792,Germany,Male,36,5,115725.24,2,0,0,1871.25
559,France,Male,45,8,24043.45,1,0,1,169781.45
729,Spain,Female,45,7,91091.06,2,1,0,71133.12
649,Spain,Female,36,6,86607.39,1,0,0,19825.09
529,France,Male,22,5,0.0,1,1,0,151169.83
726,France,Female,42,2,109471.79,1,0,1,175161.05
557,France,Male,33,3,54503.55,1,1,1,371.05
850,France,Female,36,6,0.0,2,1,1,190194.95
850,France,Male,61,1,0.0,1,1,0,53067.83
563,France,Male,22,3,137583.04,1,0,1,5791.85
630,France,Male,50,1,81947.76,1,0,1,63606.22
761,France,Male,31,7,0.0,3,1,1,166698.18
518,France,Male,59,5,138772.15,1,0,1,123872.0
580,Spain,Male,67,3,153946.14,1,1,1,7418.92
776,Spain,Male,39,2,104349.45,1,0,0,79503.05
489,France,Female,47,8,103894.38,2,1,1,107625.46
630,France,Male,42,6,0.0,2,1,0,162697.93
781,Spain,Female,29,6,98759.89,1,0,0,112202.64
571,France,Female,23,10,151097.28,1,0,1,17163.75
697,Germany,Male,43,8,103409.16,1,1,0,66893.28
653,Spain,Male,55,7,0.0,2,1,1,41967.03
738,France,Male,18,4,0.0,2,1,1,47799.15
709,France,Female,34,2,111669.68,1,1,0,57029.66
676,France,Female,49,1,0.0,1,1,0,79342.31
663,France,Female,27,9,0.0,2,1,0,150850.29
594,France,Male,23,5,156267.59,1,1,0,160968.44
733,Spain,Female,30,0,83319.28,1,0,0,57769.2
567,France,Female,23,9,93522.2,1,0,1,81425.61
686,France,Female,35,8,105419.73,1,1,0,35356.46
576,Germany,Male,46,4,137367.94,1,1,1,33450.11
528,Spain,Male,40,4,0.0,2,1,0,25399.7
611,France,Female,53,7,0.0,2,0,1,156495.39
501,Germany,Male,40,5,114655.58,1,0,0,126535.92
768,France,Male,30,6,0.0,2,1,1,199454.37
717,Spain,Male,33,1,99106.73,1,0,0,194467.23
740,France,Female,30,8,105209.54,1,1,0,1852.58
714,France,Male,46,1,0.0,1,1,0,152167.79
696,Germany,Male,32,4,84421.62,1,0,1,52314.71
657,France,Female,28,7,0.0,2,0,1,5177.62
642,Spain,Male,32,7,100433.8,1,1,1,39768.59
797,France,Female,55,10,0.0,4,1,1,49418.87
738,France,Female,67,1,130652.52,1,0,1,22762.23
703,Spain,Male,29,9,0.0,2,1,0,50679.48
427,France,Male,29,1,141325.56,1,1,1,93839.3
558,Germany,Male,25,10,111363.1,2,1,0,197264.35
717,France,Female,76,9,138489.66,1,1,1,68400.14
587,Germany,Female,45,8,134980.74,1,1,1,123309.57
738,France,Female,38,7,0.0,2,0,0,69227.42
617,Germany,Female,37,4,116471.43,2,1,0,175324.74
756,Germany,Female,34,2,148200.72,1,0,0,194584.48
554,Germany,Female,36,3,157780.93,2,1,0,6089.13
850,France,Female,34,4,71379.53,2,1,1,154000.99
599,Spain,Male,33,4,51690.89,1,1,0,111622.76
586,Spain,Male,34,5,168094.01,1,0,0,20058.61
622,France,Male,31,7,0.0,1,1,0,35408.77
595,France,Female,39,9,136422.41,1,1,1,151757.81
652,Spain,Female,36,1,0.0,2,1,1,19302.78
438,France,Female,36,4,0.0,2,1,0,64420.5
686,France,Male,34,6,146178.13,2,1,1,88837.11
636,Germany,Male,34,2,40105.51,2,0,1,53512.16
682,France,Male,38,4,107192.38,1,1,1,15669.17
533,Spain,Female,52,7,0.0,1,0,1,194113.99
627,France,Female,21,7,98993.02,1,1,1,169156.64
659,France,Male,29,6,123192.12,1,1,1,56971.41
656,France,Female,45,7,145933.27,1,1,1,199392.14
480,France,Female,40,7,0.0,1,1,0,170332.67
596,Spain,Male,67,6,0.0,2,1,1,138350.74
667,Spain,Male,31,5,0.0,2,1,1,20346.69
511,France,Male,27,8,0.0,2,1,1,49089.36
778,Germany,Female,33,4,111063.73,2,1,0,83556.65
573,France,Female,37,6,0.0,2,1,0,193995.37
688,Germany,Male,35,5,111578.18,1,0,0,166165.93
711,France,Male,52,5,0.0,1,1,1,159808.95
739,France,Male,58,2,101579.28,1,1,1,72168.53
718,Spain,Male,45,3,105266.32,2,1,1,193724.51
705,Spain,Male,46,7,0.0,2,1,0,117273.35
617,Germany,Female,51,10,167273.71,1,0,0,93439.75
664,Spain,Female,53,7,187602.18,1,1,0,186392.99
621,France,Female,43,5,0.0,1,1,1,47578.45
656,Germany,Female,49,9,97092.87,1,1,0,74771.22
635,Spain,Female,48,2,0.0,2,1,1,136551.25
711,France,Male,38,4,123345.85,1,1,0,141827.83
540,France,Male,37,6,0.0,2,1,0,141998.89
602,Spain,Male,30,9,113672.18,2,0,0,102135.92
784,Spain,Male,38,10,122267.85,1,0,0,145759.93
832,France,Female,27,10,98590.25,1,1,0,30912.89
508,France,Female,64,2,0.0,1,1,1,6076.62
836,Germany,Female,32,4,109196.67,2,1,0,55218.02
553,France,Male,37,1,0.0,1,1,0,30461.55
586,France,Female,35,7,164769.02,3,1,0,119814.25
542,France,Male,38,8,65942.26,1,1,1,68093.23
505,Germany,Female,37,6,159863.9,2,0,1,125307.87
763,Germany,Female,61,1,66101.89,1,1,1,143981.27
776,Germany,Female,32,4,109421.13,2,1,1,126517.46
516,France,Male,35,10,104088.59,2,0,0,119666.0
516,France,Female,46,1,104947.72,1,1,0,115789.25
488,France,Female,36,0,0.0,2,1,0,136675.22
689,France,Male,47,1,93871.95,3,1,0,156878.42
646,Germany,Male,32,8,105397.8,1,1,0,78111.84
586,Spain,Female,42,2,0.0,1,1,0,102889.34
688,France,Female,32,5,0.0,2,0,1,177607.77
578,Spain,Female,28,8,161592.76,1,1,0,177834.79
558,France,Male,40,6,0.0,2,1,0,173844.89
411,France,Female,35,2,0.0,2,1,1,93825.78
711,France,Male,58,9,91285.13,2,1,1,26767.85
610,France,Male,40,9,0.0,1,1,1,149602.54
561,France,Male,56,7,152759.0,2,1,0,133167.11
538,France,Male,37,1,134752.08,1,1,0,162511.55
616,Germany,Male,29,8,149318.55,1,1,0,140746.13
752,France,Female,30,3,0.0,2,1,1,104991.28
648,Spain,Male,42,2,98795.61,2,1,0,89123.99
667,France,Male,28,6,165798.1,1,1,0,147090.9
535,Spain,Female,49,7,115309.75,1,1,0,111421.77
644,France,Female,46,9,95441.27,1,1,0,108761.05
633,France,Female,44,7,0.0,2,1,0,29761.29
615,Germany,Male,58,3,72309.3,1,1,1,85687.09
541,France,Male,32,8,0.0,2,0,0,40889.14
539,France,Male,37,2,127609.59,1,1,0,98646.22
474,Spain,Male,37,3,0.0,2,0,0,57175.32
560,France,Female,66,9,0.0,1,1,1,15928.49
756,Spain,Male,19,4,130274.22,1,1,1,133535.29
674,Spain,Male,36,2,0.0,2,1,1,182787.17
656,France,Male,41,2,0.0,2,1,0,158973.77
575,Spain,Male,43,3,0.0,1,1,0,83594.51
734,Germany,Female,30,7,123040.38,1,1,1,76503.06
680,Spain,Female,30,3,0.0,1,1,0,160131.58
769,France,Female,39,8,0.0,1,0,1,21016.0
645,Spain,Female,49,5,110132.55,3,0,1,187689.91
824,France,Male,30,0,133634.02,1,1,1,162053.92
837,Germany,Male,38,2,126732.85,1,1,1,79577.38
663,Germany,Male,28,8,123674.28,2,1,1,87985.2
828,Spain,Male,47,1,109876.82,2,1,0,83611.45
642,France,Male,40,8,109219.83,1,1,0,52827.51
709,Spain,Female,37,8,0.0,3,1,0,71738.56
756,France,Male,34,1,103133.26,1,1,1,90059.04
692,Spain,Male,46,2,0.0,2,1,1,105983.09
705,France,Female,39,3,92224.56,1,1,1,54517.25
751,Germany,Female,28,10,132932.14,2,1,1,46630.47
662,Spain,Male,37,5,94901.09,1,1,1,48233.75
697,France,Female,45,1,0.0,2,1,0,46807.62
588,Spain,Female,22,9,67178.19,1,1,1,163534.75
741,France,Male,52,1,171236.3,2,0,0,21834.4
680,Germany,Female,51,5,143139.87,1,0,0,47795.43
563,France,Male,30,7,90727.79,1,1,0,122268.75
741,France,Female,36,3,0.0,2,1,1,89804.83
647,Spain,Female,26,8,109958.15,1,1,1,136592.24
534,France,Male,29,7,174851.9,1,1,1,79178.31
585,France,Male,40,7,0.0,2,0,0,146156.98
758,France,Female,52,7,125095.94,1,1,0,171189.83
637,France,Male,32,3,0.0,2,1,1,197827.06
505,Germany,Male,43,5,136855.94,2,1,0,171070.52
640,France,Male,63,2,68432.45,2,1,1,112503.24
772,Germany,Female,51,9,143930.92,1,0,1,46675.51
760,Spain,Female,41,6,0.0,2,0,0,101491.23
577,Spain,Female,44,8,115557.0,1,0,1,127506.76
658,France,Female,35,5,126397.66,1,0,0,156361.58
682,France,Male,28,10,200724.96,1,0,1,82872.64
683,France,Female,29,9,0.0,2,1,1,48849.89
692,Spain,Male,28,9,118945.09,1,0,0,16064.25
786,Spain,Male,40,6,0.0,2,0,0,41248.8
775,France,Male,40,9,126212.64,1,1,0,70196.57
740,France,Male,39,9,0.0,2,1,0,19047.23
589,France,Female,46,10,107238.85,2,1,0,37024.28
527,France,Male,47,1,0.0,1,1,0,21312.16
850,France,Female,38,1,106871.81,2,1,0,29333.01
694,France,Male,34,5,127900.03,1,1,0,101737.8
466,France,Male,26,3,156815.71,1,1,1,137476.09
691,Spain,Male,40,1,0.0,2,1,1,145613.17
713,France,Female,42,3,0.0,2,0,0,82565.01
684,Germany,Male,18,9,90544.0,1,0,1,4777.23
813,France,Male,29,6,0.0,1,1,0,33953.87
471,Spain,Female,28,5,0.0,2,1,1,22356.97
625,France,Female,51,7,136294.97,1,1,0,38867.46
675,Spain,Male,35,8,0.0,2,1,0,29062.25
750,France,Female,35,3,0.0,1,1,0,191520.5
842,France,Male,58,1,63492.94,1,1,1,83172.19
700,Spain,Male,44,9,0.0,2,1,0,142287.65
850,France,Male,31,3,0.0,2,1,0,121866.87
565,France,Male,46,7,135369.71,1,0,1,140130.22
709,Germany,Male,45,4,122917.71,1,1,1,11.58
569,Spain,Male,31,1,115406.97,1,0,0,145528.22
496,France,Female,41,1,176024.05,2,1,0,182337.98
569,France,Male,41,4,120243.49,1,1,0,163150.03
543,France,Male,36,4,0.0,2,1,1,141210.5
806,Germany,Male,34,2,96152.68,2,1,0,143711.02
539,Spain,Male,38,6,0.0,1,1,1,152880.07
631,Spain,Male,46,9,160736.63,1,0,1,93503.02
698,Germany,Male,44,10,116363.37,2,1,0,198059.16
731,France,Female,30,5,0.0,2,1,0,189528.72
718,France,Male,29,2,0.0,1,1,0,126336.72
678,Germany,Male,36,1,117864.85,2,1,0,27619.06
609,France,Male,25,10,0.0,1,0,1,109895.16
682,Spain,Female,54,0,83102.72,2,1,1,54132.93
502,Germany,Female,33,6,125241.17,2,1,1,158736.07
531,Spain,Male,27,8,132576.25,1,0,0,7222.92
495,France,Female,38,2,63093.01,1,1,1,47089.72
520,Germany,Female,23,3,116022.53,2,1,1,37577.66
675,France,Female,39,6,0.0,2,0,0,83419.15
645,Spain,Male,36,4,59893.85,2,1,0,43999.64
684,Spain,Female,36,4,0.0,1,1,0,117038.96
684,Spain,Female,39,4,139723.9,1,1,1,120612.11
537,Germany,Female,46,5,100727.5,1,0,1,140857.76
718,France,Female,49,10,0.0,1,1,0,184474.72
610,Spain,Female,46,5,116886.59,1,0,0,107973.44
673,Germany,Female,34,1,127122.79,3,0,1,76703.1
807,Germany,Female,42,9,105356.09,2,1,1,130489.37
733,Germany,Male,31,6,157791.07,2,0,0,177994.81
803,France,Female,32,9,192122.84,1,1,1,54277.45
850,Spain,Male,38,1,146343.98,1,0,1,103902.11
706,Spain,Male,42,9,0.0,2,1,1,28714.34
735,Spain,Male,55,2,103176.62,1,0,1,163516.16
550,Germany,Male,33,4,118400.91,1,0,1,13999.64
619,Germany,Male,41,3,147974.16,2,1,0,170518.83
512,Spain,Male,39,3,0.0,1,1,0,134878.19
544,France,Female,29,1,118560.55,1,1,1,164137.36
577,Spain,Female,40,1,0.0,2,1,1,108787.0
681,France,Male,38,6,153722.47,1,1,0,101319.76
692,France,Male,33,9,0.0,1,1,0,113505.93
578,Germany,Female,38,4,113150.44,2,1,0,176712.59
724,Germany,Male,31,9,138166.3,1,1,0,12920.43
845,France,Female,28,9,0.0,2,1,1,56185.98
632,France,Male,27,4,193125.85,1,1,1,152665.85
833,France,Male,47,2,0.0,2,1,1,182247.77
832,France,Male,61,2,0.0,1,0,1,127804.66
640,France,Female,66,9,116037.76,1,0,1,184636.05
580,Germany,Female,33,7,131647.01,2,0,0,79775.19
575,France,Female,54,9,68332.96,1,1,1,144390.75
496,Germany,Female,59,7,91680.1,2,1,0,163141.18
850,France,Female,32,8,0.0,2,1,1,55593.8
565,France,Female,38,5,126645.13,1,1,1,168303.55
658,Germany,Male,37,3,168735.74,2,0,0,70370.24
655,France,Male,38,4,0.0,2,0,0,110527.71
735,France,Female,53,8,123845.36,2,0,1,170454.93
710,Spain,Female,27,2,135277.96,1,1,0,142200.15
739,Spain,Male,40,1,109681.61,1,1,1,193321.3
350,Germany,Male,39,0,109733.2,2,0,0,123602.11
598,Germany,Female,27,10,171283.91,1,1,1,84136.12
745,France,Female,33,1,0.0,2,1,1,174431.01
466,France,Male,26,9,105522.06,1,1,0,10842.46
577,Spain,Female,33,6,0.0,2,1,0,57975.8
605,Germany,Female,43,8,125338.8,2,1,0,23970.13
766,Germany,Female,28,4,90696.78,1,0,1,21597.2
543,France,Male,43,9,0.0,2,1,1,78858.07
704,France,Male,32,7,127785.17,4,0,0,184464.7
512,Spain,Male,31,6,0.0,2,1,0,168462.26
850,France,Male,43,7,0.0,2,1,1,173851.11
592,France,Female,34,9,0.0,2,1,1,20460.2
648,Spain,Male,36,8,146943.38,2,1,1,130041.45
850,France,Female,35,5,0.0,1,1,1,80992.8
675,France,Male,34,8,0.0,2,1,1,184842.21
595,France,Male,41,9,0.0,2,1,0,5967.09
608,France,Female,34,4,88772.87,1,1,1,168822.01
567,Germany,Female,46,1,68238.51,2,1,1,109572.58
555,Spain,Male,33,5,127343.4,1,0,1,121789.3
637,Spain,Female,44,0,157622.58,1,1,1,120454.2
643,France,Female,45,4,45144.43,1,1,0,60917.24
604,Spain,Female,34,3,0.0,2,1,0,38587.7
499,Germany,Female,29,6,148051.52,1,1,0,118623.94
629,France,Female,61,6,0.0,2,1,1,133672.61
628,Germany,Male,27,5,95826.49,2,1,0,155996.96
771,France,Female,41,10,108309.0,4,1,1,137510.41
586,France,Female,38,6,0.0,2,1,1,37935.83
640,France,Male,28,7,0.0,2,1,1,131097.9
740,France,Female,37,5,0.0,2,1,1,27528.4
750,Spain,Female,39,6,0.0,2,0,0,19264.33
724,France,Male,29,4,0.0,1,1,0,8982.75
522,Germany,Female,25,5,94049.92,2,1,0,103269.0
667,Spain,Female,23,6,136100.69,2,0,0,169669.33
769,France,Male,31,4,61297.05,2,1,1,7118.02
717,France,Male,40,0,98241.04,1,1,0,110887.14
599,Germany,Male,46,9,123444.72,1,1,1,31368.08
579,France,Male,31,9,0.0,1,0,1,139048.0
506,France,Female,34,4,90307.62,1,1,1,159235.29
601,France,Male,38,4,60013.81,1,1,1,38020.05
769,France,Female,73,1,0.0,1,1,1,29792.11
576,Germany,Male,63,3,148843.56,1,1,0,69414.13
574,Germany,Female,43,3,141349.43,1,1,1,100187.43
756,France,Male,28,8,179960.2,1,1,0,89938.08
791,Germany,Female,35,7,52436.2,1,1,0,161051.75
684,France,Male,46,0,0.0,2,1,1,36376.97
614,France,Female,27,9,106414.57,2,0,0,77500.81
516,Spain,Female,33,3,0.0,2,1,1,58685.59
727,Germany,Female,30,8,119027.28,2,1,1,137903.54
782,France,Female,33,2,94493.03,1,0,1,101866.39
662,France,Female,32,4,133950.37,1,1,1,48725.68
635,France,Male,27,3,127009.83,1,1,0,161909.95
582,France,Female,38,9,135979.01,4,1,1,76582.95
670,Germany,Female,36,2,84266.44,2,0,0,38614.69
831,Germany,Male,44,3,111100.98,1,1,1,28144.07
666,Spain,Male,43,5,0.0,2,1,0,29346.1
631,France,Male,29,2,0.0,2,1,1,18581.84
598,France,Male,60,4,0.0,1,1,0,197727.14
705,Germany,Male,35,4,136496.12,2,1,0,116672.02
777,France,Male,29,2,0.0,2,1,0,124489.88
527,Germany,Female,41,10,136733.24,1,1,1,57589.29
671,France,Female,31,7,41299.03,1,0,1,102681.32
790,Spain,Male,20,8,0.0,2,1,0,168152.76
589,France,Female,37,6,138497.84,1,0,1,18988.58
483,France,Female,50,9,0.0,2,1,1,111020.24
493,Germany,Female,35,8,178317.6,1,0,0,197428.64
623,Germany,Male,50,7,126608.37,1,0,1,645.61
520,Germany,Male,34,8,120018.86,2,1,1,343.38
607,Germany,Male,38,3,98205.77,1,1,0,176318.27
747,France,Female,34,10,0.0,2,1,1,50759.8
721,France,Male,41,7,0.0,2,0,1,61018.85
768,France,Female,36,5,180169.44,2,1,0,17348.56
597,Germany,Female,22,6,101528.61,1,1,0,70529.0
664,France,Male,36,1,0.0,2,1,1,95372.64
675,Spain,Female,50,1,133204.91,1,0,1,8270.06
608,Germany,Male,23,8,197715.93,2,1,1,116124.28
669,France,Male,37,1,125529.55,1,1,1,162260.93
555,Germany,Female,62,10,114822.64,1,0,1,8444.5
513,France,Female,37,6,0.0,2,1,0,110142.34
645,France,Male,45,6,155417.61,1,0,1,3449.22
702,France,Male,45,9,74989.58,1,1,1,171014.69
661,Germany,Male,35,8,124098.54,1,1,0,86678.48
611,Spain,Female,28,3,96381.68,2,1,0,181419.29
850,Germany,Female,43,8,92244.83,2,1,0,54949.73
678,France,Female,60,10,117738.81,1,1,0,147489.76
635,France,Male,33,1,0.0,3,0,0,178067.33
691,France,Male,28,1,0.0,2,0,0,92865.41
539,France,Male,39,6,0.0,2,1,1,86767.48
602,France,Female,63,7,0.0,2,1,1,56323.21
678,Germany,Male,36,3,145747.67,2,0,1,89566.74
724,Germany,Male,37,6,125489.4,1,1,0,118570.53
760,France,Male,39,6,178585.46,1,1,0,67131.3
690,France,Female,26,3,118097.87,1,1,0,61257.83
